OBJECTID,responseDate,citationIssued,lat,lon,gender,neighborhood,responseDow,responseDay,responseMonth,responseMonthName,responseYear
85134,2018-06-28 06:34:00.000000,NO,44.92771169,-93.28828004,Male,King Field,4,28,06,Jun,2018
85135,2018-06-28 06:36:41.000000,NO,44.9259,-93.28829128,Male,East Harriet,4,28,06,Jun,2018
85136,2018-06-28 06:46:14.000000,NO,44.93049217,-93.2794973,Male,King Field,4,28,06,Jun,2018
85137,2018-06-28 06:53:06.000000,NO,44.94836,-93.25632,Female,Powderhorn Park,4,28,06,Jun,2018
85140,2018-06-28 07:12:19.000000,YES,45.00025,-93.2941,Male,Jordan,4,28,06,Jun,2018
85142,2018-06-28 07:24:35.000000,NO,44.98147,-93.235,Male,Marcy Holmes,4,28,06,Jun,2018
85143,2018-06-28 07:24:49.000000,YES,44.94836,-93.30337,Male,ECCO,4,28,06,Jun,2018
85144,2018-06-28 07:28:36.000000,NO,45.01498,-93.25793,Male,Holland,4,28,06,Jun,2018
85145,2018-06-28 07:31:14.000000,NO,44.94485,-93.23612,Male,Corcoran,4,28,06,Jun,2018
85148,2018-06-28 07:59:29.000000,NO,45.00861324,-93.28799802,Female,Hawthorne,4,28,06,Jun,2018
85149,2018-06-28 08:03:02.000000,NO,44.999140000000004,-93.29105,Male,Near - North,4,28,06,Jun,2018
85150,2018-06-28 08:10:49.000000,YES,45.01944202,-93.29307047,Male,Folwell,4,28,06,Jun,2018
85151,2018-06-28 08:13:08.000000,NO,44.99913516,-93.28682309,Male,Near - North,4,28,06,Jun,2018
85153,2018-06-28 08:22:37.000000,YES,45.00023,-93.28799000000001,Male,Hawthorne,4,28,06,Jun,2018
85155,2018-06-28 08:51:15.000000,NO,44.95733,-93.26004,Male,Midtown Phillips,4,28,06,Jun,2018
85156,2018-06-28 09:41:43.000000,NO,44.98076705,-93.23647339,Female,Marcy Holmes,4,28,06,Jun,2018
85157,2018-06-28 09:50:28.000000,NO,44.97776424,-93.2650343,Male,Downtown West,4,28,06,Jun,2018
85158,2018-06-28 10:02:11.000000,NO,44.89783,-93.2883,Male,Windom,4,28,06,Jun,2018
85159,2018-06-28 10:08:32.000000,NO,44.95194,-93.2779,Male,Whittier,4,28,06,Jun,2018
85160,2018-06-28 10:16:54.000000,YES,45.01319054,-93.2377887,Male,Windom Park,4,28,06,Jun,2018
85161,2018-06-28 10:29:31.000000,NO,44.98428,-93.3083,Other,Willard - Hay,4,28,06,Jun,2018
85162,2018-06-28 10:55:03.000000,NO,44.99047827,-93.22694065,Male,Como,4,28,06,Jun,2018
85163,2018-06-28 11:07:42.000000,NO,44.99198012,-93.29488359999999,Male,Near - North,4,28,06,Jun,2018
85164,2018-06-28 11:15:37.000000,NO,44.96331865,-93.26255347,Male,Ventura Village,4,28,06,Jun,2018
85165,2018-06-28 11:21:25.000000,NO,44.94921679,-93.25376945,Female,Midtown Phillips,4,28,06,Jun,2018
85167,2018-06-28 11:28:16.000000,NO,44.97798,-93.2748,Male,Downtown West,4,28,06,Jun,2018
85168,2018-06-28 11:37:50.000000,NO,44.97581086,-93.24574870000001,Other,Cedar Riverside,4,28,06,Jun,2018
85171,2018-06-28 11:59:13.000000,NO,45.01685,-93.3108,Male,Cleveland,4,28,06,Jun,2018
85172,2018-06-28 12:00:08.000000,NO,44.968790000000006,-93.27933,Male,Loring Park,4,28,06,Jun,2018
85173,2018-06-28 12:02:58.000000,NO,45.02408284,-93.30769476,Female,Folwell,4,28,06,Jun,2018
85174,2018-06-28 12:07:03.000000,NO,44.94836,-93.26268,Male,Phillips West,4,28,06,Jun,2018
85176,2018-06-28 12:14:49.000000,NO,44.96681131,-93.27781735,Other,Loring Park,4,28,06,Jun,2018
85177,2018-06-28 12:17:02.000000,NO,44.948370000000004,-93.2525,Female,East Phillips,4,28,06,Jun,2018
85178,2018-06-28 12:35:06.000000,YES,44.99913,-93.28494,Male,Hawthorne,4,28,06,Jun,2018
85179,2018-06-28 12:36:01.000000,NO,44.9915,-93.30069,Male,Near - North,4,28,06,Jun,2018
85181,2018-06-28 12:50:04.000000,NO,45.01579081,-93.28093769,Other,McKinley,4,28,06,Jun,2018
85183,2018-06-28 13:05:47.000000,NO,45.01314688,-93.29621705,Other,Folwell,4,28,06,Jun,2018
85184,2018-06-28 13:22:39.000000,NO,44.986340000000006,-93.29817,Male,Near - North,4,28,06,Jun,2018
85185,2018-06-28 13:30:45.000000,NO,44.99106,-93.29398,Male,Near - North,4,28,06,Jun,2018
85188,2018-06-28 13:58:32.000000,NO,44.94921947,-93.24868243,Female,East Phillips,4,28,06,Jun,2018
85189,2018-06-28 14:02:00.000000,NO,45.01323,-93.31079,Male,Cleveland,4,28,06,Jun,2018
85191,2018-06-28 14:34:22.000000,NO,45.00591,-93.28799000000001,Male,Hawthorne,4,28,06,Jun,2018
85192,2018-06-28 14:48:50.000000,NO,44.94663,-93.27793,Male,Lyndale,4,28,06,Jun,2018
85193,2018-06-28 15:08:18.000000,NO,45.023990000000005,-93.29564,Male,Webber - Camden,4,28,06,Jun,2018
85195,2018-06-28 15:30:22.000000,NO,44.95733541,-93.25051548,Female,East Phillips,4,28,06,Jun,2018
85196,2018-06-28 15:35:28.000000,NO,44.975190000000005,-93.30564,Male,Bryn - Mawr,4,28,06,Jun,2018
85197,2018-06-28 15:50:26.000000,NO,44.98426,-93.29106999999999,Male,Sumner - Glenwood,4,28,06,Jun,2018
85200,2018-06-28 15:56:38.000000,NO,44.94834704,-93.27880784,Female,Lyndale,4,28,06,Jun,2018
85202,2018-06-28 16:43:48.000000,NO,45.01677421,-93.2500111,Male,Holland,4,28,06,Jun,2018
85203,2018-06-28 16:56:22.000000,NO,45.04209,-93.28885,Female,Lind - Bohanon,4,28,06,Jun,2018
85205,2018-06-28 17:45:01.000000,NO,44.94836,-93.26268,Other,Phillips West,4,28,06,Jun,2018
85206,2018-06-28 17:47:17.000000,NO,45.00582779,-93.25501055,Male,Logan Park,4,28,06,Jun,2018
85207,2018-06-28 17:59:35.000000,NO,44.94472994,-93.25311087,Other,Powderhorn Park,4,28,06,Jun,2018
85208,2018-06-28 18:05:31.000000,NO,44.98933504,-93.30196117,Male,Near - North,4,28,06,Jun,2018
85210,2018-06-28 18:15:50.000000,NO,44.93503212,-93.27532593,Female,King Field,4,28,06,Jun,2018
85211,2018-06-28 18:22:40.000000,NO,45.01406161,-93.29685009999999,Male,Folwell,4,28,06,Jun,2018
85214,2018-06-28 18:39:48.000000,NO,45.0403,-93.2889,Male,Lind - Bohanon,4,28,06,Jun,2018
85215,2018-06-28 18:48:14.000000,NO,44.9760674,-93.28044236,Male,Downtown West,4,28,06,Jun,2018
85216,2018-06-28 18:56:15.000000,NO,44.998709999999996,-93.23971999999999,Male,Northeast Park,4,28,06,Jun,2018
85217,2018-06-28 18:57:01.000000,NO,45.00896033,-93.28340783,Other,Hawthorne,4,28,06,Jun,2018
85218,2018-06-28 19:16:42.000000,NO,44.97694447,-93.27819736,Female,Downtown West,4,28,06,Jun,2018
85220,2018-06-28 19:45:46.000000,NO,45.03837124,-93.31547471,Other,Victory,4,28,06,Jun,2018
85221,2018-06-28 20:30:49.000000,NO,44.98336371,-93.2981965,Other,Harrison,4,28,06,Jun,2018
85222,2018-06-28 20:36:59.000000,NO,44.999140000000004,-93.28952,Other,Hawthorne,4,28,06,Jun,2018
85223,2018-06-28 21:11:06.000000,NO,44.98793115,-93.2360749,Other,Como,4,28,06,Jun,2018
85224,2018-06-28 21:20:28.000000,YES,44.97839171,-93.27422196,Male,Downtown West,4,28,06,Jun,2018
85226,2018-06-28 21:39:58.000000,NO,44.94747718,-93.29192675,Other,CARAG,4,28,06,Jun,2018
85227,2018-06-28 21:42:00.000000,NO,45.00302834,-93.23717856,Other,Northeast Park,4,28,06,Jun,2018
85228,2018-06-28 21:43:40.000000,NO,44.97844,-93.26354,Male,Downtown West,4,28,06,Jun,2018
85230,2018-06-28 21:53:09.000000,YES,44.97918257,-93.27425862,Male,Downtown West,4,28,06,Jun,2018
85231,2018-06-28 22:07:34.000000,NO,44.99577858,-93.29564279,Male,Near - North,4,28,06,Jun,2018
85232,2018-06-28 22:09:01.000000,NO,44.95645994,-93.24596583,Other,East Phillips,4,28,06,Jun,2018
85233,2018-06-29 00:18:30.000000,NO,44.89242,-93.29199,Male,Windom,5,29,06,Jun,2018
85235,2018-06-29 01:32:21.000000,NO,45.02404,-93.30325,Other,Folwell,5,29,06,Jun,2018
85236,2018-06-29 02:51:33.000000,NO,44.91972098,-93.26577619,Male,Regina,5,29,06,Jun,2018
85237,2018-06-29 03:05:38.000000,NO,44.92784647,-93.26755005,Male,Bryant,5,29,06,Jun,2018
85238,2018-06-29 03:14:02.000000,NO,44.92784647,-93.26755005,Male,Bryant,5,29,06,Jun,2018
85239,2018-06-29 03:16:20.000000,NO,45.00959,-93.23331,Male,Windom Park,5,29,06,Jun,2018
85240,2018-06-29 03:18:37.000000,NO,44.92784647,-93.26755005,Male,Bryant,5,29,06,Jun,2018
85241,2018-06-29 03:36:53.000000,NO,44.99792982,-93.25688974,Male,St. Anthony East,5,29,06,Jun,2018
85242,2018-06-29 03:39:20.000000,NO,44.9018645,-93.25140997,Female,Diamond Lake,5,29,06,Jun,2018
85243,2018-06-29 03:42:06.000000,YES,44.99831776,-93.25752667,Female,St. Anthony West,5,29,06,Jun,2018
85245,2018-06-29 04:43:49.000000,YES,45.00596717,-93.23909284,Male,Windom Park,5,29,06,Jun,2018
85246,2018-06-29 04:52:36.000000,YES,45.00596717,-93.23909284,Male,Windom Park,5,29,06,Jun,2018
85247,2018-06-29 05:03:25.000000,YES,45.00595915,-93.24036847,Female,Windom Park,5,29,06,Jun,2018
85248,2018-06-29 05:20:24.000000,YES,45.00546906,-93.23973144,Male,Northeast Park,5,29,06,Jun,2018
85249,2018-06-29 05:37:55.000000,NO,45.00596717,-93.23909284,Male,Windom Park,5,29,06,Jun,2018
85250,2018-06-29 06:04:00.000000,YES,45.01321,-93.30318,Male,Folwell,5,29,06,Jun,2018
85252,2018-06-29 06:30:48.000000,NO,45.00332346,-93.314603,Female,Willard - Hay,5,29,06,Jun,2018
85255,2018-06-29 08:03:26.000000,NO,44.9798,-93.2698,Male,Downtown West,5,29,06,Jun,2018
85256,2018-06-29 08:30:02.000000,NO,44.93955072,-93.23236763,Male,Howe,5,29,06,Jun,2018
85257,2018-06-29 08:40:35.000000,NO,44.97246,-93.26489000000001,Male,Elliot Park,5,29,06,Jun,2018
85259,2018-06-29 08:43:38.000000,NO,44.93863418,-93.23466607,Male,Corcoran,5,29,06,Jun,2018
85260,2018-06-29 08:55:35.000000,NO,44.99305,-93.28799000000001,Male,Near - North,5,29,06,Jun,2018
85261,2018-06-29 09:02:45.000000,NO,44.96091273,-93.28737755,Male,Whittier,5,29,06,Jun,2018
85263,2018-06-29 09:18:33.000000,YES,45.01491,-93.28801999999999,Male,McKinley,5,29,06,Jun,2018
85264,2018-06-29 09:24:03.000000,NO,44.94485,-93.23612,Female,Corcoran,5,29,06,Jun,2018
85265,2018-06-29 09:24:28.000000,NO,44.9062902,-93.21141086,Male,Minnehaha,5,29,06,Jun,2018
85266,2018-06-29 09:27:41.000000,NO,44.9769,-93.27223000000001,Male,Downtown West,5,29,06,Jun,2018
85267,2018-06-29 09:27:56.000000,NO,45.04851114,-93.31693081,Male,Shingle Creek,5,29,06,Jun,2018
85268,2018-06-29 09:36:04.000000,YES,45.020340000000004,-93.29307,Male,Folwell,5,29,06,Jun,2018
85269,2018-06-29 10:12:20.000000,NO,44.97592,-93.27306,Male,Downtown West,5,29,06,Jun,2018
85270,2018-06-29 10:13:24.000000,NO,44.95108135,-93.2347243,Male,Longfellow,5,29,06,Jun,2018
85271,2018-06-29 10:49:10.000000,NO,44.91966,-93.22431,Male,Ericsson,5,29,06,Jun,2018
85272,2018-06-29 10:55:48.000000,YES,44.948370000000004,-93.24996,Male,Powderhorn Park,5,29,06,Jun,2018
85273,2018-06-29 11:12:24.000000,NO,45.03032205,-93.24724692,Male,Waite Park,5,29,06,Jun,2018
85274,2018-06-29 11:42:21.000000,NO,44.9062902,-93.21141086,Female,Minnehaha,5,29,06,Jun,2018
85276,2018-06-29 11:44:34.000000,NO,44.91877383,-93.27282692,Male,Field,5,29,06,Jun,2018
85278,2018-06-29 12:06:03.000000,NO,44.99059354,-93.30195912,Male,Near - North,5,29,06,Jun,2018
85279,2018-06-29 12:20:16.000000,NO,44.95823569,-93.25239248,Male,Midtown Phillips,5,29,06,Jun,2018
85281,2018-06-29 12:53:05.000000,NO,44.96021765,-93.30572556,Male,Kenwood,5,29,06,Jun,2018
85282,2018-06-29 13:03:51.000000,NO,44.94750688,-93.27157691,Male,Central,5,29,06,Jun,2018
85283,2018-06-29 13:20:00.000000,NO,45.01677141,-93.24823191,Male,Holland,5,29,06,Jun,2018
85284,2018-06-29 13:33:01.000000,NO,44.975770000000004,-93.27796,Male,Downtown West,5,29,06,Jun,2018
85285,2018-06-29 13:48:49.000000,NO,44.97543284,-93.27342211,Male,Downtown West,5,29,06,Jun,2018
85286,2018-06-29 13:49:58.000000,NO,44.94747989,-93.29956376,Male,ECCO,5,29,06,Jun,2018
85287,2018-06-29 13:55:00.000000,NO,44.97839171,-93.27422196,Male,Downtown West,5,29,06,Jun,2018
85288,2018-06-29 13:57:07.000000,NO,44.977920000000005,-93.27884,Male,Downtown West,5,29,06,Jun,2018
85289,2018-06-29 14:02:33.000000,NO,44.97428814,-93.27541122,Male,Downtown West,5,29,06,Jun,2018
85290,2018-06-29 14:11:59.000000,NO,45.00332346,-93.314603,Other,Willard - Hay,5,29,06,Jun,2018
85292,2018-06-29 14:55:15.000000,NO,44.97675,-93.27868000000001,Male,Downtown West,5,29,06,Jun,2018
85293,2018-06-29 14:58:11.000000,NO,45.011523100000005,-93.24735079999999,Male,Windom Park,5,29,06,Jun,2018
85294,2018-06-29 15:04:18.000000,NO,45.011523100000005,-93.24735079999999,Male,Windom Park,5,29,06,Jun,2018
85295,2018-06-29 15:23:02.000000,NO,44.96347096,-93.24726717,Female,Seward,5,29,06,Jun,2018
85296,2018-06-29 15:28:24.000000,NO,44.972229999999996,-93.27056,Male,Downtown West,5,29,06,Jun,2018
85298,2018-06-29 15:45:06.000000,NO,45.03284,-93.29024,Female,Webber - Camden,5,29,06,Jun,2018
85299,2018-06-29 15:53:50.000000,NO,44.95463336,-93.25498841,Male,Midtown Phillips,5,29,06,Jun,2018
85300,2018-06-29 15:54:15.000000,NO,44.97592,-93.27306,Male,Downtown West,5,29,06,Jun,2018
85301,2018-06-29 16:19:53.000000,NO,45.00337683,-93.27649968,Male,Hawthorne,5,29,06,Jun,2018
85304,2018-06-29 16:44:35.000000,NO,44.99618845,-93.25752626,Male,St. Anthony East,5,29,06,Jun,2018
85305,2018-06-29 16:57:16.000000,NO,44.98851,-93.25851999999999,Female,Nicollet Island - East Bank,5,29,06,Jun,2018
85306,2018-06-29 17:19:26.000000,NO,44.9987,-93.26741,Male,Sheridan,5,29,06,Jun,2018
85307,2018-06-29 17:35:10.000000,NO,44.97688559,-93.28037165,Male,Downtown West,5,29,06,Jun,2018
85308,2018-06-29 17:39:02.000000,NO,44.98504707,-93.28019274,Other,North Loop,5,29,06,Jun,2018
85309,2018-06-29 17:52:25.000000,NO,45.00779261,-93.2849339,Male,Hawthorne,5,29,06,Jun,2018
85310,2018-06-29 17:55:56.000000,NO,44.98876,-93.25328,Female,Nicollet Island - East Bank,5,29,06,Jun,2018
85311,2018-06-29 17:56:20.000000,NO,44.99059354,-93.30195912,Male,Near - North,5,29,06,Jun,2018
85312,2018-06-29 18:00:41.000000,NO,44.96716816,-93.26638255,Male,Elliot Park,5,29,06,Jun,2018
85313,2018-06-29 18:19:50.000000,NO,44.98075,-93.29818,Male,Harrison,5,29,06,Jun,2018
85314,2018-06-29 18:25:41.000000,NO,44.97916918,-93.27542606,Female,Downtown West,5,29,06,Jun,2018
85315,2018-06-29 18:25:54.000000,YES,44.97675,-93.27868000000001,Female,Downtown West,5,29,06,Jun,2018
85316,2018-06-29 18:30:00.000000,NO,44.93775,-93.26001,Male,Powderhorn Park,5,29,06,Jun,2018
85317,2018-06-29 18:40:30.000000,NO,44.99869,-93.24731,Male,Northeast Park,5,29,06,Jun,2018
85319,2018-06-29 18:46:21.000000,NO,44.998740000000005,-93.30192,Male,Willard - Hay,5,29,06,Jun,2018
85321,2018-06-29 18:54:59.000000,NO,44.96716669,-93.27139643,Male,Loring Park,5,29,06,Jun,2018
85322,2018-06-29 19:03:11.000000,NO,45.01132,-93.29433,Male,Hawthorne,5,29,06,Jun,2018
85323,2018-06-29 19:12:29.000000,NO,44.92779668,-93.23212207,Female,Standish,5,29,06,Jun,2018
85324,2018-06-29 19:24:35.000000,NO,45.02317973,-93.22942752,Male,Waite Park,5,29,06,Jun,2018
85325,2018-06-29 19:25:01.000000,NO,44.99153,-93.31334,Male,Willard - Hay,5,29,06,Jun,2018
85326,2018-06-29 19:31:57.000000,NO,45.012170000000005,-93.25431,Male,Holland,5,29,06,Jun,2018
85328,2018-06-29 19:38:22.000000,NO,44.94225437,-93.27535711,Male,Lyndale,5,29,06,Jun,2018
85329,2018-06-29 19:54:27.000000,NO,45.03152,-93.25448,Male,Columbia Park,5,29,06,Jun,2018
85331,2018-06-29 20:15:28.000000,NO,44.948370000000004,-93.28681999999999,Male,Whittier,5,29,06,Jun,2018
85332,2018-06-29 20:38:50.000000,NO,45.01415685,-93.30824434,Other,Cleveland,5,29,06,Jun,2018
85333,2018-06-29 20:41:10.000000,NO,45.006,-93.30315,Other,Jordan,5,29,06,Jun,2018
85334,2018-06-29 20:49:05.000000,NO,45.0239,-93.2739,Other,Marshall Terrace,5,29,06,Jun,2018
85335,2018-06-29 20:57:30.000000,NO,44.96393,-93.25679000000001,Other,Ventura Village,5,29,06,Jun,2018
85336,2018-06-29 21:02:15.000000,NO,44.95962085,-93.29370875,Female,Lowry Hill East,5,29,06,Jun,2018
85337,2018-06-29 21:07:44.000000,NO,44.98093,-93.23361,Male,Marcy Holmes,5,29,06,Jun,2018
85338,2018-06-29 21:11:52.000000,YES,44.99915806,-93.29487623,Female,Jordan,5,29,06,Jun,2018
85339,2018-06-29 21:17:30.000000,NO,44.94921679,-93.25376945,Male,Midtown Phillips,5,29,06,Jun,2018
85341,2018-06-29 21:30:27.000000,NO,44.95823518,-93.25114011,Male,East Phillips,5,29,06,Jun,2018
85342,2018-06-29 21:59:32.000000,NO,45.02395,-93.29059000000001,Male,Webber - Camden,5,29,06,Jun,2018
85344,2018-06-29 22:57:59.000000,YES,44.97839171,-93.27422196,Male,Downtown West,5,29,06,Jun,2018
85345,2018-06-29 23:19:02.000000,NO,44.99913,-93.28494,Other,Hawthorne,5,29,06,Jun,2018
85346,2018-06-29 20:10:09.000000,YES,44.948370000000004,-93.23602,Male,Longfellow,5,29,06,Jun,2018
85347,2018-06-30 03:09:47.000000,NO,45.01316173,-93.25166879999999,Other,Holland,6,30,06,Jun,2018
85348,2018-06-30 05:04:49.000000,YES,44.93954,-93.27790999999999,Female,Lyndale,6,30,06,Jun,2018
85349,2018-06-30 05:12:39.000000,NO,44.94836,-93.27792,Female,Lyndale,6,30,06,Jun,2018
85350,2018-06-30 05:13:11.000000,YES,45.0089,-93.24736999999999,Male,Holland,6,30,06,Jun,2018
85351,2018-06-30 07:02:58.000000,NO,44.96549,-93.23615,Male,Cedar Riverside,6,30,06,Jun,2018
85353,2018-06-30 07:30:55.000000,NO,44.95554,-93.28931,Male,Lowry Hill East,6,30,06,Jun,2018
85355,2018-06-30 08:38:33.000000,NO,44.90990120000001,-93.22030418,Male,Minnehaha,6,30,06,Jun,2018
85356,2018-06-30 09:07:43.000000,YES,44.94663,-93.27793,Female,Lyndale,6,30,06,Jun,2018
85357,2018-06-30 09:36:20.000000,NO,44.962759999999996,-93.23299,Male,Seward,6,30,06,Jun,2018
85358,2018-06-30 09:54:38.000000,NO,44.98660411,-93.24949738,Male,Marcy Holmes,6,30,06,Jun,2018
85359,2018-06-30 10:13:57.000000,YES,44.9734,-93.27331,Male,Downtown West,6,30,06,Jun,2018
85360,2018-06-30 10:22:01.000000,NO,44.99519,-93.26309,Other,St. Anthony West,6,30,06,Jun,2018
85361,2018-06-30 10:27:56.000000,NO,45.00685486,-93.29557257,Male,Jordan,6,30,06,Jun,2018
85362,2018-06-30 11:38:21.000000,YES,44.96717,-93.26510999999999,Male,Elliot Park,6,30,06,Jun,2018
85363,2018-06-30 12:05:48.000000,NO,44.94661209,-93.27881434,Female,Lyndale,6,30,06,Jun,2018
85364,2018-06-30 12:42:33.000000,YES,44.98280403,-93.26071318,Male,Downtown West,6,30,06,Jun,2018
85365,2018-06-30 12:50:15.000000,YES,44.98236838,-93.26192863,Male,Downtown West,6,30,06,Jun,2018
85366,2018-06-30 12:53:56.000000,NO,44.99059354,-93.30195912,Male,Near - North,6,30,06,Jun,2018
85367,2018-06-30 12:57:52.000000,NO,44.96515,-93.25969,Female,Ventura Village,6,30,06,Jun,2018
85368,2018-06-30 13:02:47.000000,YES,44.98236838,-93.26192863,Male,Downtown West,6,30,06,Jun,2018
85369,2018-06-30 13:11:42.000000,YES,44.98479525,-93.25622129999999,Male,Marcy Holmes,6,30,06,Jun,2018
85370,2018-06-30 13:21:37.000000,NO,44.93955805,-93.25939866,Female,Powderhorn Park,6,30,06,Jun,2018
85371,2018-06-30 13:27:58.000000,YES,44.97392386,-93.22241805,Male,Prospect Park - East River Road,6,30,06,Jun,2018
85372,2018-06-30 13:33:31.000000,NO,44.93954,-93.2499,Female,Powderhorn Park,6,30,06,Jun,2018
85373,2018-06-30 13:37:44.000000,NO,44.94292,-93.27971,Female,Lyndale,6,30,06,Jun,2018
85374,2018-06-30 13:41:04.000000,NO,44.96976154,-93.27499862,Male,Loring Park,6,30,06,Jun,2018
85375,2018-06-30 13:45:18.000000,YES,44.97979469,-93.23725717,Male,Marcy Holmes,6,30,06,Jun,2018
85376,2018-06-30 13:55:51.000000,NO,44.9988,-93.31205,Male,Willard - Hay,6,30,06,Jun,2018
85377,2018-06-30 13:58:50.000000,YES,44.90343,-93.26014,Male,Diamond Lake,6,30,06,Jun,2018
85378,2018-06-30 14:00:12.000000,NO,44.94473,-93.28814,Female,Lyndale,6,30,06,Jun,2018
85379,2018-06-30 14:04:26.000000,YES,44.98058948,-93.28802682,Female,Sumner - Glenwood,6,30,06,Jun,2018
85380,2018-06-30 14:06:14.000000,NO,44.95074,-93.28299,Male,Whittier,6,30,06,Jun,2018
85381,2018-06-30 14:17:15.000000,YES,44.98113358,-93.28764936,Male,Sumner - Glenwood,6,30,06,Jun,2018
85382,2018-06-30 14:19:58.000000,YES,44.99948,-93.30192,Male,Jordan,6,30,06,Jun,2018
85383,2018-06-30 14:28:08.000000,NO,44.98058948,-93.28802682,Female,Sumner - Glenwood,6,30,06,Jun,2018
85384,2018-06-30 14:29:55.000000,YES,44.99146416,-93.23140132,Male,Como,6,30,06,Jun,2018
85385,2018-06-30 14:39:12.000000,YES,44.99325495,-93.22703765,Male,Mid - City Industrial,6,30,06,Jun,2018
85386,2018-06-30 14:46:06.000000,NO,44.95734,-93.2524,Male,Midtown Phillips,6,30,06,Jun,2018
85387,2018-06-30 14:48:08.000000,NO,45.0168,-93.26621,Male,Marshall Terrace,6,30,06,Jun,2018
85388,2018-06-30 15:01:21.000000,YES,44.99149474,-93.22216125,Female,Como,6,30,06,Jun,2018
85389,2018-06-30 15:13:50.000000,YES,44.99162624,-93.21137653,Female,Mid - City Industrial,6,30,06,Jun,2018
85390,2018-06-30 15:27:18.000000,NO,44.96637,-93.27933,Female,Loring Park,6,30,06,Jun,2018
85391,2018-06-30 15:29:40.000000,NO,44.89324791,-93.30484823,Other,Armatage,6,30,06,Jun,2018
85393,2018-06-30 15:39:07.000000,YES,44.9088117,-93.27500218,Male,Tangletown,6,30,06,Jun,2018
85394,2018-06-30 15:53:45.000000,NO,44.97205,-93.27639,Female,Downtown West,6,30,06,Jun,2018
85396,2018-06-30 16:03:01.000000,NO,44.98848394,-93.25258461,Male,Marcy Holmes,6,30,06,Jun,2018
85397,2018-06-30 16:04:25.000000,NO,44.92067135,-93.20764804,Male,Hiawatha,6,30,06,Jun,2018
85400,2018-06-30 16:15:00.000000,YES,44.98607,-93.27704,Male,North Loop,6,30,06,Jun,2018
85405,2018-06-30 17:09:31.000000,NO,44.9734,-93.27331,Female,Downtown West,6,30,06,Jun,2018
85406,2018-06-30 17:14:49.000000,NO,45.00411164,-93.24735181,Female,Logan Park,6,30,06,Jun,2018
85407,2018-06-30 17:16:37.000000,NO,44.96919705,-93.24486391,Male,Cedar Riverside,6,30,06,Jun,2018
85408,2018-06-30 17:19:14.000000,NO,44.91968,-93.21878000000001,Female,Ericsson,6,30,06,Jun,2018
85409,2018-06-30 17:20:51.000000,NO,44.97961,-93.26625,Female,Downtown West,6,30,06,Jun,2018
85412,2018-06-30 17:36:12.000000,NO,44.96897465,-93.2472583,Male,Cedar Riverside,6,30,06,Jun,2018
85413,2018-06-30 17:39:00.000000,NO,44.999159999999996,-93.29564,Male,Near - North,6,30,06,Jun,2018
85415,2018-06-30 18:04:27.000000,NO,44.96774632,-93.24569341,Male,Cedar Riverside,6,30,06,Jun,2018
85417,2018-06-30 18:13:30.000000,NO,44.98879259,-93.30447985,Other,Near - North,6,30,06,Jun,2018
85418,2018-06-30 18:21:32.000000,NO,44.94836420000001,-93.29001302,Male,CARAG,6,30,06,Jun,2018
85419,2018-06-30 18:21:40.000000,NO,44.93411553,-93.2340192,Male,Standish,6,30,06,Jun,2018
85420,2018-06-30 18:25:07.000000,NO,44.96275,-93.24524,Male,Seward,6,30,06,Jun,2018
85421,2018-06-30 18:26:37.000000,NO,44.98468963,-93.22860219,Male,Como,6,30,06,Jun,2018
85422,2018-06-30 18:32:34.000000,NO,44.95642818,-93.27786411,Male,Whittier,6,30,06,Jun,2018
85423,2018-06-30 18:43:06.000000,NO,44.99149,-93.24356,Male,Beltrami,6,30,06,Jun,2018
85424,2018-06-30 18:44:15.000000,YES,45.00598,-93.29936,Female,Jordan,6,30,06,Jun,2018
85425,2018-06-30 18:44:44.000000,NO,44.9756506,-93.2677537,Male,Downtown West,6,30,06,Jun,2018
85426,2018-06-30 18:48:56.000000,NO,44.97613,-93.25809,Male,Downtown East,6,30,06,Jun,2018
85427,2018-06-30 18:55:52.000000,NO,44.978640000000006,-93.26706999999999,Male,Downtown West,6,30,06,Jun,2018
85429,2018-06-30 19:02:42.000000,NO,45.00269667,-93.27003493,Other,Sheridan,6,30,06,Jun,2018
85430,2018-06-30 19:04:56.000000,NO,44.955529999999996,-93.2499,Other,East Phillips,6,30,06,Jun,2018
85431,2018-06-30 19:05:14.000000,NO,45.02574716,-93.27283293,Male,Marshall Terrace,6,30,06,Jun,2018
85432,2018-06-30 19:10:45.000000,NO,45.02760673,-93.24735192,Other,Waite Park,6,30,06,Jun,2018
85433,2018-06-30 19:14:34.000000,NO,44.96900367,-93.25672375,Other,Elliot Park,6,30,06,Jun,2018
85435,2018-06-30 19:32:57.000000,NO,44.97459,-93.27613000000001,Male,Downtown West,6,30,06,Jun,2018
85437,2018-06-30 19:36:11.000000,NO,44.94836,-93.29828,Female,ECCO,6,30,06,Jun,2018
85438,2018-06-30 19:38:34.000000,NO,44.99915,-93.29411999999999,Female,Jordan,6,30,06,Jun,2018
85439,2018-06-30 19:39:09.000000,NO,45.00372,-93.21183,Male,Mid - City Industrial,6,30,06,Jun,2018
85440,2018-06-30 19:47:33.000000,NO,45.01316443,-93.265422,Male,Marshall Terrace,6,30,06,Jun,2018
85441,2018-06-30 19:56:31.000000,NO,44.95528517,-93.21397052,Other,Cooper,6,30,06,Jun,2018
